transaction_id,sale_date,product,product_category,customer_id,quantity,unit_price,revenue
TXN00935,2024-06-14,Microsoft Surface Go,Tablets,CUST0512,1,449,449
TXN01400,2024-06-14,Samsung Tab S9,Tablets,CUST0528,2,549,1098
TXN01826,2024-06-14,Google Pixel 8,Smartphones,CUST0197,1,699,699
TXN01145,2024-06-14,Lenovo ThinkPad,Laptops,CUST0656,2,1099,2198
TXN01397,2024-06-14,Samsung Galaxy S24,Smartphones,CUST0778,1,899,899
TXN00340,2024-06-14,"MacBook Pro 14""",Laptops,CUST0378,1,1899,1899
TXN02203,2024-06-14,"Samsung 24"" FHD",Monitors,CUST0701,1,179,179
TXN00765,2024-06-14,"MacBook Pro 14""",Laptops,CUST0093,3,1899,5697
TXN00511,2024-06-14,iPhone 15 Pro,Smartphones,CUST0783,2,999,1998
TXN02432,2024-06-15,Lenovo ThinkPad,Laptops,CUST0489,1,1099,1099
TXN02417,2024-06-15,USB-C Cable,Accessories,CUST0775,2,19,38
TXN00360,2024-06-15,HP Pavilion 15,Laptops,CUST0081,1,749,749
TXN02202,2024-06-15,iPhone 15 Pro,Smartphones,CUST0089,3,999,2997
TXN02046,2024-06-16,Google Pixel 8,Smartphones,CUST0705,1,699,699
TXN00350,2024-06-16,iPhone 15 Pro,Smartphones,CUST0688,1,999,999
TXN00931,2024-06-16,"LG UltraWide 34""",Monitors,CUST0166,1,549,549
TXN01222,2024-06-17,Samsung Galaxy S24,Smartphones,CUST0766,1,899,899
TXN01592,2024-06-17,Laptop Stand,Accessories,CUST0544,1,49,49
TXN02074,2024-06-17,Samsung Galaxy S24,Smartphones,CUST0304,2,899,1798
TXN00681,2024-06-17,Wireless Mouse,Accessories,CUST0148,1,29,29
TXN02136,2024-06-17,iPhone 15 Pro,Smartphones,CUST0761,2,999,1998
TXN01786,2024-06-17,iPhone 15 Pro,Smartphones,CUST0679,1,999,999
TXN00364,2024-06-17,Samsung Galaxy S24,Smartphones,CUST0775,1,899,899
TXN02341,2024-06-18,iPhone 15 Pro,Smartphones,CUST0629,1,999,999
TXN00113,2024-06-18,Lenovo ThinkPad,Laptops,CUST0073,2,1099,2198
TXN00863,2024-06-18,"LG UltraWide 34""",Monitors,CUST0604,1,549,549
TXN02318,2024-06-18,OnePlus 12,Smartphones,CUST0325,1,649,649
TXN00038,2024-06-18,Google Pixel 8,Smartphones,CUST0290,1,699,699
TXN01486,2024-06-18,Microsoft Surface Go,Tablets,CUST0150,2,449,898
TXN00700,2024-06-18,Webcam HD,Accessories,CUST0753,1,79,79
TXN01890,2024-06-19,iPhone 15 Pro,Smartphones,CUST0379,1,999,999
TXN00842,2024-06-19,iPhone 15 Pro,Smartphones,CUST0667,1,999,999
TXN02088,2024-06-19,iPad Air,Tablets,CUST0276,1,599,599
TXN01328,2024-06-19,OnePlus 12,Smartphones,CUST0213,1,649,649
TXN02358,2024-06-19,Dell XPS 13,Laptops,CUST0799,1,1299,1299
TXN01977,2024-06-19,Samsung Tab S9,Tablets,CUST0466,1,549,549
TXN02179,2024-06-19,Dell XPS 13,Laptops,CUST0084,1,1299,1299
TXN00534,2024-06-20,"LG UltraWide 34""",Monitors,CUST0458,2,549,1098
TXN01215,2024-06-20,OnePlus 12,Smartphones,CUST0378,2,649,1298
TXN02239,2024-06-20,OnePlus 12,Smartphones,CUST0507,1,649,649
TXN00488,2024-06-20,"Samsung 24"" FHD",Monitors,CUST0213,3,179,537
TXN01488,2024-06-20,Samsung Galaxy S24,Smartphones,CUST0756,1,899,899
TXN00304,2024-06-21,"LG UltraWide 34""",Monitors,CUST0694,2,549,1098
TXN00670,2024-06-21,HP Pavilion 15,Laptops,CUST0581,1,749,749
TXN00146,2024-06-21,Samsung Galaxy S24,Smartphones,CUST0742,1,899,899
TXN00857,2024-06-21,Bluetooth Headphones,Accessories,CUST0783,1,149,149
TXN01720,2024-06-21,Samsung Galaxy S24,Smartphones,CUST0327,1,899,899
TXN02327,2024-06-22,Bluetooth Headphones,Accessories,CUST0288,1,149,149
TXN02010,2024-06-22,"MacBook Pro 14""",Laptops,CUST0618,3,1899,5697
TXN00690,2024-06-22,"MacBook Pro 14""",Laptops,CUST0446,1,1899,1899
TXN00179,2024-06-22,HP Pavilion 15,Laptops,CUST0460,2,749,1498
TXN01450,2024-06-22,HP Pavilion 15,Laptops,CUST0732,1,749,749
TXN00871,2024-06-22,iPad Air,Tablets,CUST0522,1,599,599
TXN01918,2024-06-22,Google Pixel 8,Smartphones,CUST0721,1,699,699
TXN00329,2024-06-22,Samsung Tab S9,Tablets,CUST0357,1,549,549
TXN00880,2024-06-23,"Samsung 24"" FHD",Monitors,CUST0660,2,179,358
TXN01503,2024-06-23,Lenovo ThinkPad,Laptops,CUST0710,4,1099,4396
TXN00657,2024-06-23,Webcam HD,Accessories,CUST0499,1,79,79
TXN01864,2024-06-23,OnePlus 12,Smartphones,CUST0759,1,649,649
TXN00195,2024-06-23,Bluetooth Headphones,Accessories,CUST0717,1,149,149
TXN00361,2024-06-23,HP Pavilion 15,Laptops,CUST0596,1,749,749
TXN01824,2024-06-23,"Dell 27"" 4K Monitor",Monitors,CUST0667,1,399,399
TXN00309,2024-06-24,iPad Air,Tablets,CUST0047,2,599,1198
TXN00529,2024-06-24,HP Pavilion 15,Laptops,CUST0686,1,749,749
TXN01519,2024-06-24,Webcam HD,Accessories,CUST0401,1,79,79
TXN00539,2024-06-24,Google Pixel 8,Smartphones,CUST0680,1,699,699
TXN00673,2024-06-25,Samsung Galaxy S24,Smartphones,CUST0044,3,899,2697
TXN00402,2024-06-25,Samsung Galaxy S24,Smartphones,CUST0387,1,899,899
TXN00243,2024-06-25,Laptop Stand,Accessories,CUST0258,1,49,49
TXN01262,2024-06-25,iPhone 15 Pro,Smartphones,CUST0454,3,999,2997
TXN02277,2024-06-25,iPhone 15 Pro,Smartphones,CUST0308,1,999,999
TXN01035,2024-06-25,Dell XPS 13,Laptops,CUST0387,2,1299,2598
TXN00876,2024-06-25,Laptop Stand,Accessories,CUST0387,2,49,98
TXN00521,2024-06-25,Laptop Stand,Accessories,CUST0413,2,49,98
TXN02135,2024-06-26,Laptop Stand,Accessories,CUST0424,1,49,49
TXN00199,2024-06-26,Dell XPS 13,Laptops,CUST0450,3,1299,3897
TXN02121,2024-06-26,Bluetooth Headphones,Accessories,CUST0285,1,149,149
TXN00498,2024-06-26,Dell XPS 13,Laptops,CUST0154,2,1299,2598
TXN00604,2024-06-26,iPhone 15 Pro,Smartphones,CUST0515,1,999,999
TXN02454,2024-06-26,OnePlus 12,Smartphones,CUST0173,2,649,1298
TXN01373,2024-06-26,Laptop Stand,Accessories,CUST0361,3,49,147
TXN01327,2024-06-27,Samsung Galaxy S24,Smartphones,CUST0565,4,899,3596
TXN01937,2024-06-27,Microsoft Surface Go,Tablets,CUST0351,2,449,898
TXN01583,2024-06-27,OnePlus 12,Smartphones,CUST0540,1,649,649
TXN01108,2024-06-27,Google Pixel 8,Smartphones,CUST0626,5,699,3495
TXN02101,2024-06-27,Laptop Stand,Accessories,CUST0014,1,49,49
TXN01020,2024-06-28,Samsung Galaxy S24,Smartphones,CUST0069,1,899,899
TXN01587,2024-06-28,Samsung Tab S9,Tablets,CUST0735,1,549,549
TXN01747,2024-06-28,Samsung Galaxy S24,Smartphones,CUST0639,1,899,899
TXN00535,2024-06-28,iPhone 15 Pro,Smartphones,CUST0157,2,999,1998
TXN01917,2024-06-28,"MacBook Pro 14""",Laptops,CUST0052,1,1899,1899
TXN02499,2024-06-28,Samsung Tab S9,Tablets,CUST0771,2,549,1098
TXN00227,2024-06-28,Microsoft Surface Go,Tablets,CUST0380,1,449,449
TXN02460,2024-06-28,Microsoft Surface Go,Tablets,CUST0447,4,449,1796
TXN00438,2024-07-01,Google Pixel 8,Smartphones,CUST0290,1,699,699
TXN01279,2024-07-01,Bluetooth Headphones,Accessories,CUST0030,2,149,298
TXN01112,2024-07-01,"Samsung 24"" FHD",Monitors,CUST0395,2,179,358
TXN00215,2024-07-01,Samsung Tab S9,Tablets,CUST0198,1,549,549
TXN01634,2024-07-01,Laptop Stand,Accessories,CUST0797,1,49,49
TXN00537,2024-07-01,"LG UltraWide 34""",Monitors,CUST0573,2,549,1098
TXN00083,2024-07-01,Webcam HD,Accessories,CUST0506,1,79,79
TXN00551,2024-07-01,iPhone 15 Pro,Smartphones,CUST0406,3,999,2997
TXN01072,2024-07-01,HP Pavilion 15,Laptops,CUST0702,2,749,1498
TXN00442,2024-07-01,Samsung Tab S9,Tablets,CUST0639,1,549,549
TXN00102,2024-07-02,Samsung Galaxy S24,Smartphones,CUST0745,3,899,2697
TXN01006,2024-07-02,iPhone 15 Pro,Smartphones,CUST0531,2,999,1998
TXN02461,2024-07-02,Samsung Galaxy S24,Smartphones,CUST0016,2,899,1798
TXN01781,2024-07-02,iPhone 15 Pro,Smartphones,CUST0374,1,999,999
TXN01367,2024-07-03,OnePlus 12,Smartphones,CUST0081,3,649,1947
TXN02138,2024-07-03,Samsung Galaxy S24,Smartphones,CUST0671,1,899,899
TXN01224,2024-07-03,Google Pixel 8,Smartphones,CUST0685,1,699,699
TXN01940,2024-07-03,Wireless Mouse,Accessories,CUST0084,2,29,58
TXN00134,2024-07-03,OnePlus 12,Smartphones,CUST0012,1,649,649
TXN00655,2024-07-03,Laptop Stand,Accessories,CUST0511,3,49,147
TXN01568,2024-07-04,Lenovo ThinkPad,Laptops,CUST0601,1,1099,1099
TXN01746,2024-07-04,Bluetooth Headphones,Accessories,CUST0178,1,149,149
TXN00766,2024-07-04,iPhone 15 Pro,Smartphones,CUST0519,3,999,2997
TXN00463,2024-07-04,Dell XPS 13,Laptops,CUST0339,1,1299,1299
TXN00065,2024-07-04,iPad Air,Tablets,CUST0606,1,599,599
TXN01398,2024-07-04,iPhone 15 Pro,Smartphones,CUST0360,2,999,1998
TXN01079,2024-07-04,Laptop Stand,Accessories,CUST0730,2,49,98
TXN00216,2024-07-05,"MacBook Pro 14""",Laptops,CUST0084,3,1899,5697
TXN00335,2024-07-05,"Dell 27"" 4K Monitor",Monitors,CUST0024,1,399,399
TXN02039,2024-07-05,HP Pavilion 15,Laptops,CUST0305,1,749,749
TXN00185,2024-07-05,iPhone 15 Pro,Smartphones,CUST0424,1,999,999
TXN02455,2024-07-05,"LG UltraWide 34""",Monitors,CUST0506,1,549,549
TXN01846,2024-07-05,Laptop Stand,Accessories,CUST0161,2,49,98
TXN00869,2024-07-05,iPhone 15 Pro,Smartphones,CUST0671,2,999,1998
TXN00716,2024-07-06,Dell XPS 13,Laptops,CUST0620,3,1299,3897
TXN02237,2024-07-06,HP Pavilion 15,Laptops,CUST0647,1,749,749
TXN01544,2024-07-06,Wireless Mouse,Accessories,CUST0636,1,29,29
TXN02430,2024-07-06,"Dell 27"" 4K Monitor",Monitors,CUST0168,4,399,1596
TXN00803,2024-07-06,Dell XPS 13,Laptops,CUST0194,2,1299,2598
TXN02115,2024-07-07,Samsung Tab S9,Tablets,CUST0216,1,549,549
TXN00788,2024-07-07,Bluetooth Headphones,Accessories,CUST0235,2,149,298
TXN02071,2024-07-07,iPhone 15 Pro,Smartphones,CUST0298,1,999,999
TXN00739,2024-07-07,iPhone 15 Pro,Smartphones,CUST0670,3,999,2997
TXN02316,2024-07-07,iPhone 15 Pro,Smartphones,CUST0638,3,999,2997
TXN02467,2024-07-07,Laptop Stand,Accessories,CUST0526,1,49,49
TXN00981,2024-07-07,HP Pavilion 15,Laptops,CUST0277,2,749,1498
TXN01105,2024-07-07,Dell XPS 13,Laptops,CUST0299,1,1299,1299
TXN00479,2024-07-07,"LG UltraWide 34""",Monitors,CUST0798,1,549,549
TXN01938,2024-07-07,USB-C Cable,Accessories,CUST0009,2,19,38
TXN00652,2024-07-07,iPhone 15 Pro,Smartphones,CUST0017,2,999,1998
TXN01679,2024-07-07,Lenovo ThinkPad,Laptops,CUST0583,1,1099,1099
TXN01030,2024-07-08,"Dell 27"" 4K Monitor",Monitors,CUST0518,2,399,798
TXN00536,2024-07-08,iPhone 15 Pro,Smartphones,CUST0329,1,999,999
TXN01907,2024-07-08,iPhone 15 Pro,Smartphones,CUST0233,2,999,1998
TXN00971,2024-07-08,"MacBook Pro 14""",Laptops,CUST0754,1,1899,1899
TXN01456,2024-07-08,Dell XPS 13,Laptops,CUST0675,1,1299,1299
TXN01133,2024-07-08,iPhone 15 Pro,Smartphones,CUST0344,2,999,1998
TXN02278,2024-07-08,Laptop Stand,Accessories,CUST0726,2,49,98
TXN00557,2024-07-08,Samsung Galaxy S24,Smartphones,CUST0495,1,899,899
TXN00082,2024-07-09,HP Pavilion 15,Laptops,CUST0475,1,749,749
TXN01680,2024-07-09,"MacBook Pro 14""",Laptops,CUST0676,1,1899,1899
TXN00302,2024-07-09,Samsung Tab S9,Tablets,CUST0249,2,549,1098
TXN01590,2024-07-09,iPad Air,Tablets,CUST0704,4,599,2396
TXN01448,2024-07-09,Google Pixel 8,Smartphones,CUST0298,1,699,699
TXN00061,2024-07-09,"LG UltraWide 34""",Monitors,CUST0519,1,549,549
TXN00815,2024-07-09,HP Pavilion 15,Laptops,CUST0698,1,749,749
TXN01076,2024-07-09,Lenovo ThinkPad,Laptops,CUST0148,2,1099,2198
TXN01625,2024-07-10,Samsung Galaxy S24,Smartphones,CUST0056,1,899,899
TXN02372,2024-07-10,"Dell 27"" 4K Monitor",Monitors,CUST0351,1,399,399
TXN01336,2024-07-10,Samsung Tab S9,Tablets,CUST0647,2,549,1098
TXN02255,2024-07-10,Samsung Tab S9,Tablets,CUST0149,2,549,1098
TXN01541,2024-07-10,Samsung Galaxy S24,Smartphones,CUST0324,1,899,899
TXN01206,2024-07-10,OnePlus 12,Smartphones,CUST0176,1,649,649
TXN02477,2024-07-10,Bluetooth Headphones,Accessories,CUST0254,1,149,149
TXN02191,2024-07-11,Wireless Mouse,Accessories,CUST0378,1,29,29
TXN01132,2024-07-11,iPad Air,Tablets,CUST0577,1,599,599
TXN02008,2024-07-11,Lenovo ThinkPad,Laptops,CUST0287,1,1099,1099
TXN00633,2024-07-12,Lenovo ThinkPad,Laptops,CUST0189,1,1099,1099
TXN02412,2024-07-12,Dell XPS 13,Laptops,CUST0125,2,1299,2598
TXN01556,2024-07-12,USB-C Cable,Accessories,CUST0037,1,19,19
TXN01701,2024-07-12,Microsoft Surface Go,Tablets,CUST0778,2,449,898
TXN01773,2024-07-12,iPhone 15 Pro,Smartphones,CUST0211,1,999,999
TXN02331,2024-07-13,Bluetooth Headphones,Accessories,CUST0501,2,149,298
TXN01185,2024-07-13,Laptop Stand,Accessories,CUST0086,2,49,98
TXN02073,2024-07-13,"Samsung 24"" FHD",Monitors,CUST0546,1,179,179
TXN01993,2024-07-13,Samsung Galaxy S24,Smartphones,CUST0450,4,899,3596
TXN01551,2024-07-13,Lenovo ThinkPad,Laptops,CUST0246,2,1099,2198
TXN02271,2024-07-13,OnePlus 12,Smartphones,CUST0684,2,649,1298
TXN00619,2024-07-13,USB-C Cable,Accessories,CUST0241,2,19,38
TXN00395,2024-07-13,"MacBook Pro 14""",Laptops,CUST0732,1,1899,1899
TXN00840,2024-07-13,Samsung Galaxy S24,Smartphones,CUST0260,2,899,1798
TXN00384,2024-07-13,iPad Air,Tablets,CUST0256,1,599,599
TXN02425,2024-07-13,HP Pavilion 15,Laptops,CUST0630,1,749,749
TXN02256,2024-07-14,Bluetooth Headphones,Accessories,CUST0188,5,149,745
TXN02141,2024-07-14,USB-C Cable,Accessories,CUST0308,1,19,19
TXN02282,2024-07-14,Samsung Tab S9,Tablets,CUST0661,3,549,1647
TXN01596,2024-07-14,Google Pixel 8,Smartphones,CUST0095,2,699,1398
TXN01648,2024-07-14,Webcam HD,Accessories,CUST0161,2,79,158
TXN01643,2024-07-14,HP Pavilion 15,Laptops,CUST0138,1,749,749
TXN00639,2024-07-15,Samsung Galaxy S24,Smartphones,CUST0261,1,899,899
TXN00026,2024-07-15,OnePlus 12,Smartphones,CUST0191,2,649,1298
TXN00613,2024-07-15,iPhone 15 Pro,Smartphones,CUST0725,1,999,999
TXN00399,2024-07-15,OnePlus 12,Smartphones,CUST0474,1,649,649
TXN01835,2024-07-15,iPhone 15 Pro,Smartphones,CUST0426,1,999,999
TXN01377,2024-07-15,Lenovo ThinkPad,Laptops,CUST0243,3,1099,3297
TXN01751,2024-07-15,iPad Air,Tablets,CUST0623,2,599,1198
TXN01707,2024-07-15,Bluetooth Headphones,Accessories,CUST0691,5,149,745
TXN02079,2024-07-15,Bluetooth Headphones,Accessories,CUST0517,2,149,298
TXN00410,2024-07-15,"MacBook Pro 14""",Laptops,CUST0366,4,1899,7596
TXN01235,2024-07-16,Google Pixel 8,Smartphones,CUST0743,1,699,699
TXN00371,2024-07-16,iPhone 15 Pro,Smartphones,CUST0281,2,999,1998
TXN00671,2024-07-16,Wireless Mouse,Accessories,CUST0083,1,29,29
TXN01578,2024-07-16,"MacBook Pro 14""",Laptops,CUST0613,1,1899,1899
TXN01795,2024-07-16,Wireless Mouse,Accessories,CUST0063,2,29,58
TXN00106,2024-07-16,"Dell 27"" 4K Monitor",Monitors,CUST0184,1,399,399
TXN01457,2024-07-16,USB-C Cable,Accessories,CUST0285,1,19,19
TXN01623,2024-07-16,"Dell 27"" 4K Monitor",Monitors,CUST0117,2,399,798
TXN01681,2024-07-16,Microsoft Surface Go,Tablets,CUST0285,1,449,449
TXN01869,2024-07-17,Lenovo ThinkPad,Laptops,CUST0381,1,1099,1099
TXN00584,2024-07-17,Bluetooth Headphones,Accessories,CUST0530,1,149,149
TXN00362,2024-07-17,iPad Air,Tablets,CUST0199,1,599,599
TXN00701,2024-07-17,Google Pixel 8,Smartphones,CUST0330,1,699,699
TXN01401,2024-07-17,HP Pavilion 15,Laptops,CUST0012,3,749,2247
TXN00090,2024-07-17,Samsung Galaxy S24,Smartphones,CUST0059,2,899,1798
TXN00545,2024-07-17,"MacBook Pro 14""",Laptops,CUST0318,1,1899,1899
TXN01425,2024-07-17,Bluetooth Headphones,Accessories,CUST0079,2,149,298
TXN00437,2024-07-17,Dell XPS 13,Laptops,CUST0216,1,1299,1299
TXN02315,2024-07-18,HP Pavilion 15,Laptops,CUST0269,1,749,749
TXN01090,2024-07-18,iPhone 15 Pro,Smartphones,CUST0421,1,999,999
TXN00908,2024-07-18,Dell XPS 13,Laptops,CUST0057,2,1299,2598
TXN00376,2024-07-18,Samsung Tab S9,Tablets,CUST0342,1,549,549
TXN00855,2024-07-18,Wireless Mouse,Accessories,CUST0736,1,29,29
TXN00193,2024-07-19,Google Pixel 8,Smartphones,CUST0703,2,699,1398
TXN00838,2024-07-19,"MacBook Pro 14""",Laptops,CUST0296,2,1899,3798
TXN02273,2024-07-19,Webcam HD,Accessories,CUST0295,3,79,237
TXN01411,2024-07-19,Dell XPS 13,Laptops,CUST0309,1,1299,1299
TXN01997,2024-07-19,"LG UltraWide 34""",Monitors,CUST0794,1,549,549
TXN01495,2024-07-19,iPhone 15 Pro,Smartphones,CUST0109,1,999,999
TXN00763,2024-07-19,Google Pixel 8,Smartphones,CUST0128,2,699,1398
TXN00967,2024-07-19,Laptop Stand,Accessories,CUST0790,1,49,49
TXN00720,2024-07-19,Lenovo ThinkPad,Laptops,CUST0439,4,1099,4396
TXN02086,2024-07-19,Dell XPS 13,Laptops,CUST0525,1,1299,1299
TXN00253,2024-07-20,USB-C Cable,Accessories,CUST0043,1,19,19
TXN00698,2024-07-20,OnePlus 12,Smartphones,CUST0033,3,649,1947
TXN02106,2024-07-20,Webcam HD,Accessories,CUST0106,1,79,79
TXN01722,2024-07-20,Laptop Stand,Accessories,CUST0495,1,49,49
TXN00951,2024-07-21,HP Pavilion 15,Laptops,CUST0773,1,749,749
TXN00472,2024-07-21,"Dell 27"" 4K Monitor",Monitors,CUST0768,2,399,798
TXN00961,2024-07-21,"MacBook Pro 14""",Laptops,CUST0351,1,1899,1899
TXN02028,2024-07-21,Lenovo ThinkPad,Laptops,CUST0766,1,1099,1099
TXN01841,2024-07-21,Wireless Mouse,Accessories,CUST0320,1,29,29
TXN00186,2024-07-21,"Dell 27"" 4K Monitor",Monitors,CUST0739,1,399,399
TXN02187,2024-07-21,Lenovo ThinkPad,Laptops,CUST0640,1,1099,1099
TXN01267,2024-07-21,"LG UltraWide 34""",Monitors,CUST0245,3,549,1647
TXN02076,2024-07-21,Lenovo ThinkPad,Laptops,CUST0239,1,1099,1099
TXN01257,2024-07-21,Google Pixel 8,Smartphones,CUST0043,1,699,699
TXN00755,2024-07-22,Google Pixel 8,Smartphones,CUST0100,1,699,699
TXN00346,2024-07-22,HP Pavilion 15,Laptops,CUST0624,3,749,2247
TXN02353,2024-07-22,Samsung Tab S9,Tablets,CUST0246,1,549,549
TXN01058,2024-07-22,Webcam HD,Accessories,CUST0245,1,79,79
TXN01192,2024-07-22,OnePlus 12,Smartphones,CUST0349,2,649,1298
TXN02100,2024-07-22,Dell XPS 13,Laptops,CUST0356,5,1299,6495
TXN02150,2024-07-22,Samsung Galaxy S24,Smartphones,CUST0165,1,899,899
TXN02038,2024-07-22,iPhone 15 Pro,Smartphones,CUST0416,2,999,1998
TXN02289,2024-07-22,Google Pixel 8,Smartphones,CUST0786,1,699,699
TXN01449,2024-07-23,Google Pixel 8,Smartphones,CUST0154,1,699,699
TXN00351,2024-07-23,Google Pixel 8,Smartphones,CUST0202,2,699,1398
TXN02209,2024-07-24,Samsung Tab S9,Tablets,CUST0161,1,549,549
TXN01534,2024-07-24,Microsoft Surface Go,Tablets,CUST0262,1,449,449
TXN01189,2024-07-24,iPhone 15 Pro,Smartphones,CUST0710,1,999,999
TXN00221,2024-07-24,Google Pixel 8,Smartphones,CUST0520,1,699,699
TXN02406,2024-07-24,Laptop Stand,Accessories,CUST0771,1,49,49
TXN00039,2024-07-24,"MacBook Pro 14""",Laptops,CUST0562,2,1899,3798
TXN01582,2024-07-24,"LG UltraWide 34""",Monitors,CUST0192,2,549,1098
TXN01771,2024-07-24,"Dell 27"" 4K Monitor",Monitors,CUST0209,2,399,798
TXN00017,2024-07-25,Samsung Tab S9,Tablets,CUST0345,5,549,2745
TXN01584,2024-07-25,Lenovo ThinkPad,Laptops,CUST0270,1,1099,1099
TXN01802,2024-07-25,"Samsung 24"" FHD",Monitors,CUST0365,1,179,179
TXN00501,2024-07-25,"MacBook Pro 14""",Laptops,CUST0736,1,1899,1899
TXN01043,2024-07-25,Bluetooth Headphones,Accessories,CUST0013,2,149,298
TXN01357,2024-07-25,Google Pixel 8,Smartphones,CUST0016,1,699,699
TXN01291,2024-07-25,iPhone 15 Pro,Smartphones,CUST0438,2,999,1998
TXN02313,2024-07-25,Samsung Tab S9,Tablets,CUST0408,3,549,1647
TXN00382,2024-07-26,"MacBook Pro 14""",Laptops,CUST0658,1,1899,1899
TXN00393,2024-07-26,OnePlus 12,Smartphones,CUST0780,1,649,649
TXN00097,2024-07-26,"LG UltraWide 34""",Monitors,CUST0367,2,549,1098
TXN00213,2024-07-26,Lenovo ThinkPad,Laptops,CUST0236,1,1099,1099
TXN01653,2024-07-26,OnePlus 12,Smartphones,CUST0533,2,649,1298
TXN01715,2024-07-26,Samsung Galaxy S24,Smartphones,CUST0024,1,899,899
TXN00312,2024-07-26,iPhone 15 Pro,Smartphones,CUST0221,1,999,999
TXN02438,2024-07-26,iPhone 15 Pro,Smartphones,CUST0607,2,999,1998
TXN02221,2024-07-27,Bluetooth Headphones,Accessories,CUST0067,2,149,298
TXN00904,2024-07-27,Bluetooth Headphones,Accessories,CUST0053,1,149,149
TXN01971,2024-07-27,Microsoft Surface Go,Tablets,CUST0255,1,449,449
TXN00524,2024-07-27,Samsung Galaxy S24,Smartphones,CUST0459,4,899,3596
TXN02056,2024-07-28,"Dell 27"" 4K Monitor",Monitors,CUST0758,2,399,798
TXN01768,2024-07-28,iPad Air,Tablets,CUST0686,1,599,599
TXN00365,2024-07-28,iPad Air,Tablets,CUST0092,2,599,1198
TXN00986,2024-07-28,OnePlus 12,Smartphones,CUST0738,1,649,649
TXN01310,2024-07-28,Lenovo ThinkPad,Laptops,CUST0242,1,1099,1099
TXN00811,2024-07-28,Wireless Mouse,Accessories,CUST0574,1,29,29
TXN00147,2024-07-28,Lenovo ThinkPad,Laptops,CUST0444,3,1099,3297
TXN02140,2024-07-28,"Dell 27"" 4K Monitor",Monitors,CUST0112,1,399,399
TXN01191,2024-08-01,Bluetooth Headphones,Accessories,CUST0440,2,149,298
TXN00342,2024-08-01,OnePlus 12,Smartphones,CUST0017,2,649,1298
TXN01995,2024-08-01,Samsung Galaxy S24,Smartphones,CUST0605,2,899,1798
TXN00945,2024-08-01,iPhone 15 Pro,Smartphones,CUST0264,1,999,999
TXN00887,2024-08-01,Google Pixel 8,Smartphones,CUST0247,1,699,699
TXN02234,2024-08-02,USB-C Cable,Accessories,CUST0684,3,19,57
TXN00747,2024-08-02,OnePlus 12,Smartphones,CUST0370,1,649,649
TXN01691,2024-08-02,Samsung Galaxy S24,Smartphones,CUST0722,2,899,1798
TXN00445,2024-08-02,Wireless Mouse,Accessories,CUST0649,2,29,58
TXN00322,2024-08-02,Microsoft Surface Go,Tablets,CUST0167,3,449,1347
TXN01621,2024-08-02,USB-C Cable,Accessories,CUST0015,1,19,19
TXN02055,2024-08-02,"MacBook Pro 14""",Laptops,CUST0279,1,1899,1899
TXN01088,2024-08-02,Webcam HD,Accessories,CUST0128,1,79,79
TXN01322,2024-08-02,Samsung Galaxy S24,Smartphones,CUST0423,1,899,899
TXN01301,2024-08-02,Dell XPS 13,Laptops,CUST0368,2,1299,2598
TXN00355,2024-08-02,Samsung Galaxy S24,Smartphones,CUST0598,2,899,1798
TXN01893,2024-08-02,Google Pixel 8,Smartphones,CUST0339,3,699,2097
TXN00156,2024-08-03,Google Pixel 8,Smartphones,CUST0652,1,699,699
TXN00555,2024-08-03,Microsoft Surface Go,Tablets,CUST0523,1,449,449
TXN00520,2024-08-03,Wireless Mouse,Accessories,CUST0064,2,29,58
TXN01418,2024-08-03,"Samsung 24"" FHD",Monitors,CUST0704,2,179,358
TXN00130,2024-08-03,iPad Air,Tablets,CUST0030,1,599,599
TXN00057,2024-08-03,Dell XPS 13,Laptops,CUST0761,1,1299,1299
TXN01821,2024-08-03,Samsung Galaxy S24,Smartphones,CUST0283,2,899,1798
TXN00450,2024-08-03,Wireless Mouse,Accessories,CUST0441,2,29,58
TXN02301,2024-08-04,Lenovo ThinkPad,Laptops,CUST0222,1,1099,1099
TXN00282,2024-08-04,iPhone 15 Pro,Smartphones,CUST0271,1,999,999
TXN00408,2024-08-04,Lenovo ThinkPad,Laptops,CUST0069,1,1099,1099
TXN01518,2024-08-04,"Dell 27"" 4K Monitor",Monitors,CUST0193,5,399,1995
TXN01223,2024-08-04,Dell XPS 13,Laptops,CUST0442,1,1299,1299
TXN02312,2024-08-05,Microsoft Surface Go,Tablets,CUST0672,2,449,898
TXN01217,2024-08-05,iPhone 15 Pro,Smartphones,CUST0343,1,999,999
TXN01789,2024-08-05,Google Pixel 8,Smartphones,CUST0163,1,699,699
TXN00381,2024-08-05,Lenovo ThinkPad,Laptops,CUST0429,1,1099,1099
TXN00244,2024-08-05,Samsung Galaxy S24,Smartphones,CUST0570,5,899,4495
TXN00268,2024-08-05,Samsung Galaxy S24,Smartphones,CUST0028,3,899,2697
TXN00324,2024-08-05,Wireless Mouse,Accessories,CUST0586,1,29,29
TXN02114,2024-08-05,"LG UltraWide 34""",Monitors,CUST0686,1,549,549
TXN02291,2024-08-06,Google Pixel 8,Smartphones,CUST0187,1,699,699
TXN00480,2024-08-06,iPhone 15 Pro,Smartphones,CUST0794,1,999,999
TXN01459,2024-08-06,Lenovo ThinkPad,Laptops,CUST0628,1,1099,1099
